,movieId,original_title
3385,3497,Max Dugan Returns
3386,3498,Midnight Express
3387,3499,Misery
3388,3500,Mr. Saturday Night
3389,3501,Murphy's Romance
3390,3502,My Life
3391,3503,Солярис
3392,3504,Network
3393,3505,No Way Out
3394,3506,North Dallas Forty
3395,3507,The Odd Couple
3396,3508,The Outlaw Josey Wales
3397,3509,Black and White
3398,3510,Frequency
3399,3511,Ready to Rumble
3400,3512,Return to Me
3401,3513,Rules of Engagement
3402,3514,Joe Gould's Secret
3403,3515,Me Myself I
3404,3516,"Bell, Book and Candle"
3405,3517,The Bells
3406,3518,The End of Violence
3407,3519,Force 10 from Navarone
3408,3520,How to Stuff a Wild Bikini
3409,3521,Mystery Train
3410,3522,Sacco e Vanzetti
3411,3523,Taffin
3412,3524,Arthur
3413,3525,Bachelor Party
3414,3526,Parenthood
3415,3527,Predator
3416,3528,The Prince of Tides
3417,3529,The Postman Always Rings Twice
3418,3530,Smoking / No Smoking
3419,3531,All the Vermeers in New York
3420,3533,雪之丞変化
3421,3534,28 Days
3422,3535,American Psycho
3423,3536,Keeping the Faith
3424,3537,Where the Money is
3425,3538,East Is East
3426,3539,The Filth and the Fury
3427,3540,Passion of Mind
3428,3541,Third World Cop
3429,3542,Coming Apart
3430,3543,Diner
3431,3544,Shakes the Clown
3432,3545,Cabaret
3433,3546,What Ever Happened to Baby Jane?
3434,3547,Prick Up Your Ears
3435,3548,Auntie Mame
3436,3549,Guys and Dolls
3437,3550,The Hunger
3438,3551,Marathon Man
3439,3552,Caddyshack
3440,3553,Gossip
3441,3554,Love & Basketball
3442,3555,U-571
3443,3556,The Virgin Suicides
3444,3557,Jennifer Eight
3445,3558,La Legge
3446,3559,Limelight
3447,3560,Ai No Borei
3448,3561,Stacy's Knights
3449,3562,Committed
3450,3563,The Crow: Salvation
3451,3564,The Flintstones in Viva Rock Vegas
3452,3565,Where the Heart Is
3453,3566,The Big Kahuna
3454,3567,Bossa Nova
3455,3568,Smiling Fish & Goat On Fire
3456,3569,Idioterne
3457,3570,The Last September
3458,3571,Timecode
3459,3572,Carnosaur
3460,3573,Carnosaur 2
3461,3574,Carnosaur 3: Primal Species
3462,3575,Defying Gravity
3463,3576,The Hidden
3464,3577,Two Moon Junction
3465,3578,Gladiator
3466,3579,I Dreamed of Africa
3467,3580,Up at the Villa
3468,3581,Human Traffic
3469,3582,"Jails, Hospitals & Hip-Hop"
3470,3583,1-2-3-4 ou Les collants noirs
3471,3584,Breathless
3472,3585,The Great Locomotive Chase
3473,3586,The Idolmaker
3474,3587,Inferno
3475,3588,The King of Marvin Gardens
3476,3589,"Die Nibelungen, Teil 1: Siegfried"
3477,3590,The Lords of Flatbush
3478,3591,Mr. Mom
3479,3592,Les Maîtres du temps
3480,3593,Battlefield Earth
3481,3594,Center Stage
3482,3595,Held Up
3483,3596,Screwed
3484,3597,Whipped
3485,3598,Hamlet
3486,3599,Anchors Aweigh
3487,3600,Blue Hawaii
3488,3601,The Castaway Cowboy
3489,3602,G.I. Blues
3490,3603,The Gay Deceivers
3491,3604,Gypsy
3492,3605,King Creole
3493,3606,On the Town
3494,3607,One Little Indian
3495,3608,Pee-wee's Big Adventure
3496,3609,Regret to Inform
3497,3610,Roustabout
3498,3611,Saludos Amigos
3499,3612,The Slipper and the Rose
3500,3613,Things Change
3501,3614,Honeymoon in Vegas
3502,3615,Dinosaur
3503,3616,Loser
3504,3617,Road Trip
3505,3618,Small Time Crooks
3506,3619,The Hollywood Knights
3507,3620,The Myth Of Fingerprints
3508,3621,Possession
3509,3622,The Twelve Chairs
3510,3623,Mission: Impossible II
3511,3624,Shanghai Noon
3512,3625,Better Living Through Circuitry
3513,3626,8 ½ Women
3514,3627,Carnival of Souls
3515,3628,Flying Tigers
3516,3629,The Gold Rush
3517,3630,Lisa e il diavolo
3518,3631,It's in the Water
3519,3632,Monsieur Verdoux
3520,3633,On Her Majesty's Secret Service
3521,3634,Seven Days in May
3522,3635,The Spy Who Loved Me
3523,3636,Ceux qui m'aiment prendront le train
3524,3637,Sans toit ni loi
3525,3638,Moonraker
3526,3639,The Man with the Golden Gun
3527,3640,A King in New York
3528,3641,A Woman of Paris: A Drama of Fate
3529,3642,In Old California
3530,3643,The Fighting Seabees
3531,3644,Dark Command
3532,3645,Cléo de cinq à sept
3533,3646,Big Momma's House
3534,3647,Running Free
3535,3648,The Abominable Snowman
3536,3649,American Gigolo
3537,3650,Angustia
3538,3651,La novia ensangrentada
3539,3652,Paura nella città dei morti viventi
3540,3653,The Endless Summer
3541,3654,The Guns of Navarone
3542,3655,La Grande bouffe
3543,3656,Lured
3544,3657,Pandora and the Flying Dutchman
3545,3658,Quatermass and the Pit
3546,3659,Quatermass II
3547,3660,Puppet Master
3548,3661,Puppet Master II
3549,3662,Puppet Master III Toulon's Revenge
3550,3663,Puppet Master 4
3551,3664,Puppet Master 5: The Final Chapter
3552,3665,Curse of the Puppet Master
3553,3666,Retro Puppet Master
3554,3667,Rent-a-Cop
3555,3668,Romeo and Juliet
3556,3669,Stay Tuned
3557,3670,Ernie Pyle's Story of G.I. Joe
3558,3671,Blazing Saddles
3559,3672,Benji
3560,3673,Benji the Hunted
3561,3674,For the Love of Benji
3562,3675,White Christmas
3563,3676,Eraserhead
3564,3677,Baraka
3565,3678,The Man with the Golden Arm
3566,3679,The Decline of Western Civilization
3567,3680,The Decline of Western Civilization Part II: The Metal Years
3568,3681,Per qualche dollaro in più
3569,3682,Magnum Force
3570,3683,Blood Simple
3571,3684,The Fabulous Baker Boys
3572,3685,Prizzi's Honor
3573,3686,Flatliners
3574,3687,Gandahar
3575,3688,Porky's
3576,3689,Porky's II: The Next Day
3577,3690,Porky's Revenge
3578,3691,Private School
3579,3692,Class of Nuke 'Em High
3580,3693,The Toxic Avenger
3581,3694,The Toxic Avenger Part II
3582,3695,The Toxic Avenger Part III: The Last Temptation of Toxie
3583,3696,Night of the Creeps
3584,3697,Predator 2
3585,3698,The Running Man
3586,3699,Starman
3587,3700,The Brother from Another Planet
3588,3701,Alien Nation
3589,3702,Mad Max
3590,3703,Mad Max 2
3591,3704,Mad Max Beyond Thunderdome
3592,3705,Bird on a Wire
3593,3706,Angel Heart
3594,3707,Nine 1/2 Weeks
3595,3708,Firestarter
3596,3709,Sleepwalkers
3597,3710,Action Jackson
3598,3711,Sarafina!
3599,3712,Soapdish
3600,3713,The Long Walk Home
3601,3714,Clara's Heart
3602,3715,Burglar
3603,3716,Fatal Beauty
3604,3717,Gone in Sixty Seconds
3605,3718,American Pimp
3606,3719,Love's Labour's Lost
3607,3720,Sunshine
3608,3721,Trixie
3609,3722,American Virgin
3610,3723,Hamlet
3611,3724,Coming Home
3612,3725,American Pop
3613,3726,Assault on Precinct 13
3614,3727,Near Dark
3615,3728,One False Move
3616,3729,Shaft
3617,3730,The Conversation
3618,3731,Cutter's Way
3619,3732,The Fury
3620,3733,The Paper Chase
3621,3734,Prince of the City
3622,3735,Serpico
3623,3736,Ace in the Hole
3624,3737,Lonely Are the Brave
3625,3738,The Sugarland Express
3626,3739,Trouble in Paradise
3627,3740,Big Trouble in Little China
3628,3741,Badlands
3629,3742,Броненосец «Потёмкин»
3630,3743,Boys and Girls
3631,3744,Shaft
3632,3745,Titan A.E.
3633,3746,La lengua de las mariposas
3634,3747,Jesus' Son
3635,3748,The Match
3636,3749,Le temps retrouvé
3637,3750,Boricua's Bond
3638,3751,Chicken Run
3639,3752,"Me, Myself & Irene"
3640,3753,The Patriot
3641,3754,The Adventures of Rocky & Bullwinkle
3642,3755,The Perfect Storm
3643,3756,The Golden Bowl
3644,3757,Asylum
3645,3758,Communion
3646,3759,Fun & Fancy Free
3647,3760,The Kentucky Fried Movie
3648,3761,Bound by Honor
3649,3762,Daughter of Dr. Jekyll
3650,3763,F/X
3651,3764,F/X2
3652,3765,The Hot Spot
3653,3766,Missing in Action
3654,3767,Missing in Action 2: The Beginning
3655,3768,Braddock: Missing in Action III
3656,3769,Thunderbolt and Lightfoot
3657,3770,Dreamscape
3658,3771,The Golden Voyage of Sinbad
3659,3772,Il rosso segno della follia
3660,3773,House Party
3661,3774,House Party 2
3662,3775,Make Mine Music
3663,3776,Melody Time
3664,3777,Nekromantik
3665,3778,On Our Merry Way
3666,3779,Project Moon Base
3667,3780,Rocketship X-M
3668,3781,Shaft in Africa
3669,3782,Shaft's Big Score!
3670,3783,Croupier
3671,3784,The Kid
3672,3785,Scary Movie
3673,3786,But I'm a Cheerleader
3674,3787,Xizao
3675,3788,Blow-Up
3676,3789,The Pawnbroker
3677,3790,Groove
3678,3791,Footloose
3679,3792,Duel in the Sun
3680,3793,X-Men
3681,3794,Chuck & Buck
3682,3795,The Five Senses
3683,3796,The Wisdom of Crocodiles
3684,3797,The In Crowd
3685,3798,What Lies Beneath
3686,3799,劇場版ポケットモンスター 幻のポケモン ルギア爆誕
3687,3800,Les Amants Criminels
3688,3801,Anatomy of a Murder
3689,3802,Freejack
3690,3803,Greaser's Palace
3691,3804,H.O.T.S.
3692,3805,Knightriders
3693,3806,Mackenna's Gold
3694,3807,Sinbad and the Eye of the Tiger
3695,3808,La ciociara
3696,3809,What About Bob?
3697,3810,White Sands
3698,3811,Breaker Morant
3699,3812,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask
3700,3813,Interiors
3701,3814,Love and Death
3702,3816,La historia oficial
3703,3817,Søndagsengler
3704,3818,Pot o' Gold
3705,3819,タンポポ
3706,3820,Thomas and the Magic Railroad
3707,3821,Nutty Professor II: The Klumps
3708,3822,La Fille sur le pont
3709,3823,Wonderland
3710,3824,Autumn in New York
3711,3825,Coyote Ugly
3712,3826,Hollow Man
3713,3827,Space Cowboys
3714,3828,Better Living
3715,3829,Mad About Mambo
3716,3830,Psycho Beach Party
3717,3831,Saving Grace
3718,3832,I tre volti della paura
3719,3833,The Brain That Wouldn't Die
3720,3834,Bronco Billy
3721,3835,The Crush
3722,3836,Kelly's Heroes
3723,3837,Phantasm II
3724,3838,Phantasm III: Lord of the Dead
3725,3839,Phantasm IV: Oblivion
3726,3840,Pumpkinhead
3727,3841,Air America
3728,3843,Sleepaway Camp
3729,3844,Steel Magnolias
3730,3845,Et Dieu… créa la femme
3731,3846,Easy Money
3732,3847,Ilsa: She Wolf of the SS
3733,3848,Silent Fall
3734,3849,The Spiral Staircase
3735,3850,What Ever Happened to Aunt Alice?
3736,3851,Margaret Cho: I'm the One That I Want
3737,3852,The Tao of Steve
3738,3853,The Tic Code
3739,3854,Aimee & Jaguar
3740,3855,Une liaison pornographique
3741,3856,The Autumn Heart
3742,3857,Bless the Child
3743,3858,Cecil B. Demented
3744,3859,The Eyes of Tammy Faye
3745,3860,The Opportunists
3746,3861,The Replacements
3747,3862,About Adam
3748,3863,The Cell
3749,3864,Gojira ni-sen mireniamu
3750,3865,The Original Kings of Comedy
3751,3866,Sunset Strip
3752,3867,All the Rage
3753,3868,The Naked Gun: From the Files of Police Squad!
3754,3869,The Naked Gun 2½: The Smell of Fear
3755,3870,Our Town
3756,3871,Shane
3757,3872,"Suddenly, Last Summer"
3758,3873,Cat Ballou
3759,3874,Un divan à New York
3760,3875,The Devil Rides Out
3761,3876,Jerry and Tom
3762,3877,Supergirl
3763,3878,X: The Unknown
3764,3879,The Art of War
3765,3880,The Ballad of Ramblin' Jack
3766,3881,Phish: Bittersweet Motel
3767,3882,Bring It On
3768,3883,Catfish in Black Bean Sauce
3769,3884,The Crew
3770,3885,Love & Sex
3771,3886,Steal This Movie
3772,3887,Went to Coney Island on a Mission from God... Be Back by Five
3773,3888,Skipped Parts
3774,3889,Highlander: Endgame
3775,3890,Backstage
3776,3891,Turn It Up
3777,3892,Anatomie
3778,3893,Nurse Betty
3779,3894,Solas
3780,3895,The Watcher
3781,3896,The Way of the Gun
3782,3897,Almost Famous
3783,3898,Bait
3784,3899,Circus
3785,3900,Crime + Punishment in Suburbia
3786,3901,Duets
3787,3902,Goya en Burdeos
3788,3903,Urbania
3789,3904,Uninvited Guest
3790,3905,The Specials
3791,3906,Under Suspicion
3792,3907,Prince of Central Park
3793,3908,Urban Legends: Final Cut
3794,3909,Woman on Top
3795,3910,Dancer in the Dark
3796,3911,Best in Show
3797,3912,Beautiful
3798,3913,Barenaked in America
3799,3914,The Broken Hearts Club: A Romantic Comedy
3800,3915,Girlfight
3801,3916,Remember the Titans
3802,3917,Hellraiser
3803,3918,Hellbound: Hellraiser II
3804,3919,Hellraiser III: Hell on Earth
3805,3920,"In weiter Ferne, so nah!"
3806,3921,Beach Party
3807,3922,Bikini Beach
3808,3923,Return of the Fly
3809,3924,Pajama Party
3810,3925,Stranger Than Paradise
3811,3926,Voyage to the Bottom of the Sea
3812,3927,Fantastic Voyage
3813,3928,Bud Abbott Lou Costello Meet Frankenstein
3814,3929,The Bank Dick
3815,3930,Creature from the Black Lagoon
3816,3931,The Giant Gila Monster
3817,3932,The Invisible Man
3818,3933,The Killer Shrews
3819,3934,Kronos
3820,3936,Phantom of the Opera
3821,3937,Runaway
3822,3938,The Slumber Party Massacre
3823,3939,Slumber Party Massacre II
3824,3940,Slumber Party Massacre III
3825,3941,Sorority House Massacre
3826,3942,Sorority House Massacre II
3827,3943,Bamboozled
3828,3944,Bootmen
3829,3945,Digimon: The Movie
3830,3946,Get Carter
3831,3947,Get Carter
3832,3948,Meet the Parents
3833,3949,Requiem for a Dream
3834,3950,Tigerland
3835,3951,Two Family House
3836,3952,The Contender
3837,3953,Dr. T and the Women
3838,3954,Just Looking
3839,3955,The Ladies Man
3840,3956,Lost Souls
3841,3957,Billy Jack
3842,3958,Billy Jack Goes to Washington
3843,3959,The Time Machine
3844,3960,Haunted
3845,3961,Ghoulies
3846,3962,Ghoulies II
3847,3963,The Unsinkable Molly Brown
3848,3964,The Adventures of Ichabod and Mr. Toad
3849,3965,The Strange Love of Martha Ivers
3850,3966,Detour
3851,3967,Billy Elliot
3852,3968,Bedazzled
3853,3969,Pay It Forward
3854,3970,...E tu vivrai nel terrore! L'aldilà
3855,3971,The Private Eyes
3856,3972,醉拳二
3857,3973,Book of Shadows: Blair Witch 2
3858,3974,The Little Vampire
3859,3975,Lucky Numbers
3860,3976,Stardom
3861,3977,Charlie's Angels
3862,3978,The Legend of Bagger Vance
3863,3979,Little Nicky
3864,3980,Men of Honor
3865,3981,Red Planet
3866,3982,What's Cooking?
3867,3983,You Can Count on Me
3868,3984,Diamonds Are Forever
3869,3985,The Eagle Has Landed
3870,3986,The 6th Day
3871,3987,Bounce
3872,3988,How the Grinch Stole Christmas
3873,3989,One Day in September
3874,3990,Rugrats in Paris: The Movie
3875,3991,102 Dalmatians
3876,3992,Malèna
3877,3993,Quills
3878,3994,Unbreakable
3879,3995,Boys Life 3
3880,3996,卧虎藏龙
3881,3997,Dungeons & Dragons
3882,3998,Proof of Life
3883,3999,Vertical Limit
3884,4000,The Bounty
3885,4001,Code of Silence
3886,4002,"Planes, Trains and Automobiles"
3887,4003,She's Having a Baby
3888,4004,Secretos del corazón
3889,4005,The Living Daylights
3890,4006,The Transformers: The Movie
3891,4007,Wall Street
3892,4008,Born on the Fourth of July
3893,4009,Talk Radio
3894,4010,Brewster's Millions
3895,4011,Snatch
3896,4012,Punchline
3897,4013,Mr Accident
3898,4014,Chocolat
3899,4015,"Dude, Where’s My Car?"
3900,4016,The Emperor's New Groove
3901,4017,Pollock
3902,4018,What Women Want
3903,4019,Finding Forrester
3904,4020,The Gift
3905,4021,Before Night Falls
3906,4022,Cast Away
3907,4023,The Family Man
3908,4024,The House of Mirth
3909,4025,Miss Congeniality
3910,4026,인정사정 볼 것 없다
3911,4027,"O Brother, Where Art Thou?"
3912,4028,Songcatcher
3913,4029,State and Main
3914,4030,Dracula 2000
3915,4031,All the Pretty Horses
3916,4032,An Everlasting Piece
3917,4033,Thirteen Days
3918,4034,Traffic
3919,4035,The Claim
3920,4036,Shadow of the Vampire
3921,4037,House of Games
3922,4038,Kill Me Again
3923,4039,Annie
3924,4040,Don't Tell Mom the Babysitter's Dead
3925,4041,An Officer and a Gentleman
3926,4042,The Alamo
3927,4043,At Close Range
3928,4044,Breaker! Breaker!
3929,4045,Breakheart Pass
3930,4046,Friendly Persuasion
3931,4047,Gettysburg
3932,4048,Imaginary Crimes
3933,4049,Rancho Deluxe
3934,4050,The St  Francisville Experiment
3935,4052,Antitrust
3936,4053,Double Take
3937,4054,Save the Last Dance
3938,4055,Panic
3939,4056,The Pledge
3940,4057,Kids World
3941,4058,徵婚啓事
3942,4059,The Amati Girls
3943,4060,Love Field
3944,4061,The Man in the Moon
3945,4062,Mystic Pizza
3946,4063,Prelude to a Kiss
3947,4064,Coffy
3948,4065,Foxy Brown
3949,4066,I'm Gonna Git You Sucka
3950,4067,Untamed Heart
3951,4068,Sugar & Spice
3952,4069,The Wedding Planner
3953,4070,Amy
3954,4071,Dog Run
3955,4072,Trolösa
3956,4073,The Invisible Circus
3957,4074,Die Stille nach dem Schuss
3958,4075,Le château des singes
3959,4076,Two Ninas
3960,4077,"Harry, un ami qui vous veut du bien"
3961,4078,Amazing Grace and Chuck
3962,4079,Amazon Women on the Moon
3963,4080,Baby Boom
3964,4081,Back to the Beach
3965,4082,Barfly
3966,4083,Best Seller
3967,4084,Beverly Hills Cop II
3968,4085,Beverly Hills Cop
3969,4086,The Big Easy
3970,4087,Big Shots
3971,4088,The Big Town
3972,4089,Born in East L.A.
3973,4090,The Brave Little Toaster
3974,4091,Can't Buy Me Love
3975,4092,Cherry 2000
3976,4093,Cop
3977,4094,Critical Condition
3978,4095,Cry Freedom
3979,4096,Chu nu jiang
3980,4097,Dead of Winter
3981,4098,The Dead
3982,4099,Death Before Dishonor
3983,4100,Disorderlies
3984,4101,Dogs in Space
3985,4102,Eddie Murphy Raw
3986,4103,Empire of the Sun
3987,4104,Ernest Goes to Camp
3988,4105,The Evil Dead
3989,4106,Extreme Prejudice
3990,4107,Family Viewing
3991,4108,Five Corners
3992,4109,Flowers in the Attic
3993,4110,The Fourth Protocol
3994,4111,Gardens of Stone
3995,4112,Giulia e Giulia
3996,4113,The Glass Menagerie
3997,4114,"Good Morning, Babilonia"
3998,4115,Hiding Out
3999,4116,Hollywood Shuffle
4000,4117,Hope and Glory
4001,4118,Hot Pursuit
4002,4119,Housekeeping
4003,4120,Hunk
4004,4121,Innerspace
4005,4122,Ironweed
4006,4123,Ishtar
4007,4124,Jaws: The Revenge
4008,4125,Leonard Part 6
4009,4126,Less Than Zero
4010,4127,Like Father Like Son
4011,4128,The Lost Boys
4012,4129,Made in Heaven
4013,4130,Maid to Order
4014,4131,Making Mr. Right
4015,4132,Mannequin
4016,4133,Masters of the Universe
4017,4134,Million Dollar Mystery
4018,4135,The Monster Squad
4019,4136,A Month in the Country
4020,4137,Morgan Stewart's Coming Home
4021,4138,My Demon Lover
4022,4139,No Man's Land
4023,4140,North Shore
4024,4141,Head Over Heels
4025,4142,Left Behind
4026,4143,Valentine
4027,4144,花樣年華
4028,4145,Fever
4029,4146,The Million Dollar Hotel
4030,4147,Krampack
4031,4148,Hannibal
4032,4149,Saving Silverman
4033,4150,Signs & Wonders
4034,4151,Le goût des autres
4035,4152,Vatel
4036,4153,Down to Earth
4037,4154,Recess: School's Out
4038,4155,Sweet November
4039,4156,Company Man
4040,4157,The Price of Milk
4041,4158,Monkeybone
4042,4159,3000 Miles to Graceland
4043,4160,La veuve de Saint-Pierre
4044,4161,The Mexican
4045,4162,See Spot Run
4046,4163,Carman: The Champion
4047,4164,The Caveman's Valentine
4048,4165,"Eu, Tu, Eles"
4049,4166,Series 7: The Contenders
4050,4167,15 Minutes
4051,4168,Get Over It
4052,4169,Blow Dry
4053,4170,Hit and Runway
4054,4171,Long Night's Journey Into Day
4055,4172,Simon Magus
4056,4173,When Brendan Met Trudy
4057,4174,Avalon
4058,4175,Gray's Anatomy
4059,4176,まあだだよ
4060,4177,The Mirror Crack'd
4061,4178,Of Mice and Men
4062,4179,Pixote: A Lei do Mais Fraco
4063,4180,Reform School Girls
4064,4181,Tapeheads
4065,4182,Tuff Turf
4066,4183,The Unbelievable Truth
4067,4184,The Bishop's Wife
4068,4185,Elvis That's the Way It Is
4069,4186,The Fortune Cookie
4070,4187,Lilies of the Field
4071,4188,Hans Christian Andersen
4072,4189,The Greatest Story Ever Told
4073,4190,Elmer Gantry
4074,4191,Alfie
4075,4192,Demetrius and the Gladiators
4076,4193,The Fantasticks
4077,4194,I Know Where I'm Going!
4078,4195,The Abominable Dr. Phibes
4079,4196,"Die, Monster, Die!"
4080,4197,Real Life
4081,4198,Battle Beyond the Stars
4082,4199,Death Warrant
4083,4200,Double Impact
4084,4201,The End
4085,4202,Fuzz
4086,4203,Harley Davidson and the Marlboro Man
4087,4204,Losin' It
4088,4205,Mermaids
4089,4206,The Mighty Quinn
4090,4208,Unmade Beds
4091,4209,Rated X
4092,4210,Manhunter
4093,4211,Reversal of Fortune
4094,4212,Death on the Nile
4095,4213,DeepStar Six
4096,4214,Revenge of the Nerds
4097,4215,Revenge of the Nerds II: Nerds in Paradise
4098,4216,Longtime Companion
4099,4217,4 Little Girls
4100,4218,River's Edge
4101,4219,Girls Just Want to Have Fun
4102,4220,The Longest Yard
